,Remittance-sending country,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China","Macedonia, FYR",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe,World
174,South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13183040096079754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.13928585708458,0.0,0.0,0.0,0.0,3.3088652767851605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.114758628019373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.530422223515295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21953388610799618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.62519704707229,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.021039705625373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.73890720110055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.8298402262714
175,Spain,0.0,1.625197937067234,64.34869293103559,0.0,0.0,0.09334004493954953,0.0,148.98913133736906,19.329985790258498,0.0,22.8479602546468,52.61558114878843,0.0,0.0,0.0,21.77179026042104,0.0,2.175019565929343,844.3861897384853,0.0,0.3142474382394475,0.0,0.0,271.4432502343594,2.179524285652137,0.0,187.99720730193803,0.0,191.0655652415239,4.601226678379727,0.0,5.553058357113781,0.0,4.267473843277978,5.761249947687804,0.0,0.0,0.0,0.0,10.338641404023509,1026.4322231811254,731.198976149543,0.0,0.011499820060987168,0.0,13.235248866046824,1.6004962761445591,3.9114757301192755,0.0,0.0,0.6756035871598639,53.137654863102554,57.47871816299886,0.0,0.2571107315835009,594.8662272107738,992.4950120800231,18.635348060049026,24.492956309248935,0.0,0.0,4.075994112280524,3.232887878722853,0.0,0.0,33.079765702069714,2722.8748978039594,0.0,0.0,57.967149022283884,22.891238009931026,942.8703280619301,50.65997908172165,1.3485368146489318,0.0,0.0,0.0,46.58376346756622,3.7638602262826133,9.221850973954433,0.0,0.0,184.92643876264663,0.0,72.22744957224764,8.611806703126284,166.2715972291093,4.073689174008941,4.162087624161657,0.7279618401879306,12.918906796006732,0.0,6.667316824866883,308.07077394710495,0.0,20.865057630660935,10.900798909479143,0.10940403528237234,5.451979654413972,0.0,0.0,8.80163544869303,0.0,0.0,0.0,0.0,13.959963278556694,27.037674720324215,0.0,2.433812906053468,0.0,0.0,42.621928124149676,35.45280910036955,0.0,0.2780306853266504,0.0,0.0,0.0,0.0,64.27554620699244,0.5868804740640038,0.0,0.0,0.0,94.111789385058,0.0,30.81902995967511,0.0,0.0,0.0,1754.3654413174768,0.0,0.0,0.0,8.968916120165327,72.37808327188864,0.0,0.4690806278411648,36.6030068253314,0.0,705.9440081547874,0.0,53.93109511480557,0.0,250.83676934213506,0.0,14.43892990269909,0.0,63.1585069931501,386.5446205745837,183.17192404966076,124.22493587190809,283.5002449049948,0.0,0.0,805.6372642035118,40.4268208754058,0.0,0.0,0.0,0.0,0.7294132762631411,272.2455415168982,9.396459145028524,0.0,0.2717814980602733,0.0,0.0,27.157320561341407,2.5620901993354073,0.0,0.0,2.297720600118637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.7776404535587,239.24012163971662,2.0732628142074687,0.0,0.0,10.76969071025128,0.0,0.7494434299622191,0.0,0.0,7.4514498405902545,1.3425762031886705,0.0,0.0,0.0,0.0,94.2419353042818,0.0,335.81272538221265,76.41669893590606,27.005014049446874,0.0,0.0,68.63071151886895,6.295767099279549,0.0,0.0,0.0,0.0,0.0,16553.1345172459
176,Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6732303372132409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5693228966635202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11329576510446555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794226682363631,0.0,0.0,0.0,0.0,0.676912002729253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150.9873194550753,0.0,0.0,0.0,0.0,0.0,0.0,0.08752194802680859,0.0,0.2791436536388816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14809485139499387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00911104182012178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02032396585753104,0.0,0.758651993059265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008397826185338228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8598349445968054,0.19950104758435588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33091034982918766,0.29974628971775086,0.0,0.0,0.0,0.0,0.0,0.0,0.000904849654692268,0.0,0.0,0.0,1163.816449900515
177,St. Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0767622815185,0.0,0.0,0.0,0.008366151686066204,0.0,0.0,0.0,0.0,0.013533658061629964,0.07159730825755294,0.0,0.03703366986419093,0.0,0.0,0.9155727724689876,0.0,0.002750339847399265,0.0,0.0,0.1416515368021367,0.0,0.0,0.0,0.0,0.0,0.0006707406444413209,0.0,0.08373909807685763,0.0,0.0,0.0,0.0,0.0,0.057920160095315136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08788106899921659,0.0020921255147670972,0.0,0.0,0.0,0.056031395992137724,1.8963638508661447,0.0,0.0043457258537207746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06146444464568757,0.0,0.0,0.0,0.0,0.0921241187146321,0.01813433025837244,0.0006302887124720182,0.0,0.015948183307877017,0.0,0.0,0.0,0.0,0.47023856564807487,0.03400222490333324,0.004771094781727964,0.0,0.0,0.0,0.20805731878768813,0.009939818984260287,0.0007475077349306895,0.0,0.004549444816060593,0.0,0.0025555066404242552,0.01944932178373524,0.3656722145790559,0.0,0.0,0.0,0.0034006138963775198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017251535176839545,0.0,0.0,0.0,0.0,0.002100574842834359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003873153193296133,0.0,0.0,0.0014192289026134736,0.003925239064335616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070721779202955444,0.0,0.0,0.0,0.0,0.25432978049197685,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.004515728046840172,0.0,0.004133307339607161,0.0,0.0,0.0,0.0030584703322765693,0.0,0.0,0.0,0.0,0.0021020555511906086,0.0,0.0,0.0,0.00045662195523620827,0.0,0.1668030355800897,0.0,0.0,0.0,0.0,0.004412107703527387,0.0,0.008198841809973292,0.0,0.0,0.039688634556252454,0.0,0.06105108848626704,0.0,2.9303959912360696e-05,0.0,0.0,0.007673117214782918,0.0008005035009836307,0.0,0.003907465327101191,0.005809119370319991,0.0,0.0,0.0,0.062097666602568845,0.0,0.0,0.0,0.0,0.0,0.017228802647135943,0.0,0.0,0.2757586248576564,2.3421554913807703,0.0,0.0,0.0,0.004080958173054114,0.007858660050809802,0.0,0.0,0.0,0.0,0.0,8.079788176782321
178,St. Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0399778484121126,0.0,0.0,0.00867989824139259,0.07111228933156273,0.0,0.0,0.0,0.0,0.0,0.6931493329701347,0.0,0.0,0.0011932920836829272,0.0,0.8011261759103642,0.0,0.0,0.0,0.0,0.016329144044311125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24038046977356778,0.0,0.0,0.0,0.0,0.0,0.2606487856050137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595069847670073,0.15704304785574788,0.0,0.0,0.0,0.0,0.0,0.0,0.002472206694226427,0.0,0.0,0.0,0.8727951139687635,0.0,0.0,0.0,0.0,0.28438314907560347,0.05769948173970261,0.0,0.0,0.06596460470407643,0.0,0.021496815007381362,0.0,0.0,0.9300276653277012,0.0,0.0,0.0,0.0,0.0,0.41711787444776877,0.0,0.0,0.0,0.0,0.0,0.0,0.05510641172058318,0.3040879933258212,0.09304788454629387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07963700655383946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018717028306651288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028288711681182178,0.0,0.000540415469863093,0.0,0.0,0.20298537882351586,0.0,0.0,0.0,0.04872378702663902,0.0,0.0890738489999493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008057853021207146,0.0,0.0,0.0,0.0793789420679656,0.0,0.0,0.18340350296109295,0.0,0.0002215263433803213,0.0,0.0,0.0,0.009768597996504088,0.0,0.0,0.0,0.0,0.0,0.0,0.27103805070062403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8088919662491253,1.3023459484288484,0.0,0.0,0.0,0.023640671932268976,0.0,0.0,0.0,0.0,0.0,0.0,8.608059706115476
179,St. Martin (French part),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,St. Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.0,0.0,0.027241542723297964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5947970627513993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42953231484129323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04628841987146181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46513532430254995,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33202864729966863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379768004757529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2583909496814687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800029674545139,1.4305133274805764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.501907356881982
181,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005520928374008921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.217559573286265,0.0,0.0,0.0022997025978225105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.60436678260767,0.0,0.0,0.0,0.0,29.834862236504627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013766447084079202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.453421889584753,0.0,0.0,0.0007934010057753628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041257158385702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666133651701193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.24807005397477,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012632220662509833,0.0,0.0,0.0,0.0,0.0,0.00242455500893641,0.0,0.0,0.0,0.0,2.5509668278774242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014980478212834477,0.0,0.0,0.0,318.0260865731996
182,Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.741695184435278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.408672735302844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.800098355807414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.866049166608289,1.0673924875389915,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.161335025529587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7628026269368969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.80804558215931
183,Swaziland,0.0,0.0,0.0,0.0,0.0,0.0018260121681496972,0.0,0.0,0.0,0.0,0.1798722612504234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016901334280105124,0.0,0.0,0.0,0.0,0.029687589449226653,0.0,0.0,0.0,0.01576265375564379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004475676776251526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013351769322437552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002531106591568999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16693694735026546,0.05081395736701029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99330691663819,0.0,0.0,0.0,0.0,0.0,0.010808309397261861,0.0,0.0,0.014821687797333392,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06499366624969226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018584747956123743,0.0,0.0,0.0,0.0,0.0,0.0,8.23190264646522,0.0,0.0,0.05639376700474595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09923948587244538,0.0,0.0,0.0,0.41551037402253727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.366966527455494
184,Sweden,3.0806871128336337,1.6199380387432938,3.277112735269496,0.0,0.0,0.020177617603910573,0.0031120005102230892,1.7478368396955704,4.575120693392444,0.0,15.681508371179604,31.167078613290002,1.4819518584557552,0.0,0.0,14.434047076003557,0.1233944662159006,1.6063521639489664,42.023881359808286,0.024727404528149692,0.07797451643005424,1.6022523518207283,0.012703723294199632,6.822455582893487,65.7987019083648,0.061251816978359346,10.762650509885574,0.0,9.723562635753446,0.39615815464223153,1.2857963997745703,0.5128987978669294,0.23634854453235377,1.1076600123231015,3.4369775276383168,0.0,0.0,0.0,0.0,5.029055586336785,176.39033784181748,23.934142367584926,0.016181283993730127,0.026594904305443888,0.0,1.7214910478596752,0.4881256955135595,17.129505003015403,0.0,0.0,1.4463441037897455,9.565143369988467,203.9229358742793,1.5023368278248235,0.014903078828364983,2.712178336710001,5.246757671432504,26.133605975573772,8.329613848745302,0.0,0.0,26.30473589823762,17.666984890996712,0.0,0.025727979530293012,413.61717942801647,108.14175796696938,0.0,0.0,16.33668344696196,2.817381592581696,196.61223827127657,8.96674111037379,4.824854463897907,0.0,0.02167017906481515,0.0,5.611134001522142,0.1796788341892515,0.2407772479633842,0.08246321189543004,0.294063090037198,2.113517437777851,0.30401390895779945,130.37788252637938,34.3679770575684,102.05951972187331,5.125191456384469,54.68500121952798,58.37800014869387,1.7704922742502478,0.0,6.568188732018888,31.054210502216144,0.7188574493423493,11.996859648442332,18.976469220186324,0.13228028298255926,14.054671072377353,0.01630628294844938,0.0,26.280562429063114,30.43403504303781,0.022518029951165808,3.0570024593470038,0.054117722224805105,23.362946564722158,238.7516523256212,0.07859826861623398,3.566377883860724,0.0,0.0,21.445734487760294,7.193679408869999,0.0,2.7315307988713164,0.2095195108560662,0.02333325763323782,1.3487784444363153,0.06581749335712364,0.4236397207177796,0.31716900912513485,0.0025955185592160895,0.0,0.27479332010913105,4.880543657772769,0.0008047895355333435,1.3370446423715932,0.0,7.876318464463267,1.1165299705972287,20.91239529189489,0.08736880493405176,0.4384130396803184,0.002429296077682638,2.794646885905617,13.834594447682141,0.0,0.5986934132374065,1.6868615697908598,0.09399003543160539,84.87741518466964,0.0,123.4622857371132,0.08636960930214052,41.07065723898782,0.0008378449554480006,0.9885863176955602,0.006067773272357786,0.15735648623791026,15.187862885061541,58.47138623252666,136.36169151745898,7.217831314192489,0.0,2.0747290067876714,24.28937211069446,11.9661264020438,0.6026785900910587,0.009621372435500758,0.0,0.007439617457751486,2.65910027225612,3.820457606665796,20.735850051349885,0.1527875906368269,0.2511033900600762,0.0,0.0,5.0249058039414285,2.4451060854781868,0.03075278140361638,0.0,2.2174471384710097,0.0,73.06347164456491,28.14155784547935,0.0,0.020017693844589134,0.0,0.008208336769133691,0.3375991988857697,0.00023821761721362847,0.007029875455919295,0.0,12.771903604006166,19.455649899487234,1.1407356392234085,4.123430533852614,233.79400535380668,0.011915701972056058,0.6487453010867074,0.04989158251455528,0.11346018425511653,14.196295031849427,17.525531641409703,0.0,0.0,0.0,16.883746485274713,7.8821096258048735,0.0,20.839978318716692,39.29777218989271,0.7915133909000605,0.0,0.0025058959676240353,0.46088905526631707,74.39067350195893,0.0,1.0965549508879144,2.969125036087755,0.10953018471053248,0.0,3510.372030095627
